Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-05-31,MountGinini,0.7,5.3,13.8,,,SE,72.0,ESE,SSE,28.0,20.0,98.0,87.0,,,,,2.1,3.6,Yes,No
2013-08-11,Tuggeranong,-3.9,15.6,0.0,,,WNW,37.0,SW,NW,2.0,20.0,90.0,38.0,1019.2,1014.5,,,2.2,14.5,No,Yes
2012-05-01,MountGinini,1.4,9.3,0.4,,,NW,37.0,W,W,19.0,15.0,,89.0,,,,,,8.4,No,Yes
2011-08-15,PearceRAAF,11.0,19.7,11.2,,7.3,,,N,WNW,20.0,48.0,90.0,56.0,1012.4,1007.5,5.0,4.0,13.9,18.2,Yes,Yes
2014-12-11,Uluru,20.2,37.7,18.4,,,S,39.0,SSW,S,24.0,20.0,50.0,25.0,1010.4,1007.0,,,25.7,35.2,Yes,No
2015-02-26,Albury,18.0,29.8,0.0,,,WNW,24.0,SSE,ESE,9.0,11.0,71.0,50.0,1009.4,1007.1,7.0,,20.1,27.3,No,No
2015-01-15,Townsville,27.2,33.5,0.0,9.8,10.4,N,37.0,NE,N,15.0,13.0,67.0,61.0,1007.7,1004.1,7.0,7.0,30.9,32.4,No,Yes
2012-05-27,Newcastle,6.6,19.0,0.0,,,,,,,0.0,0.0,63.0,43.0,,,1.0,5.0,12.4,17.4,No,Yes
2009-06-05,Ballarat,2.5,13.4,3.4,,,N,19.0,,N,0.0,7.0,80.0,64.0,1018.2,1015.5,3.0,3.0,7.7,13.0,Yes,No
2012-02-16,Sydney,18.5,26.7,0.0,7.4,11.3,NE,41.0,N,NE,13.0,26.0,68.0,47.0,1020.0,1017.9,,,22.8,26.0,No,No
2015-05-15,Nuriootpa,4.9,11.7,0.4,2.5,1.6,SE,31.0,SE,SSE,9.0,15.0,88.0,77.0,1038.5,1035.9,7.0,,10.0,11.4,No,No
2015-12-03,Albany,16.9,21.8,0.0,6.6,2.1,,,ESE,,7.0,,67.0,,1008.3,1007.8,8.0,,21.8,,No,No
2015-03-02,Sydney,18.2,24.6,11.4,10.6,3.3,SSE,48.0,SSW,SE,20.0,15.0,70.0,57.0,1018.7,1017.3,6.0,7.0,20.1,23.7,Yes,No
2017-03-13,GoldCoast,23.6,27.2,0.0,,,WNW,52.0,W,ESE,22.0,15.0,69.0,76.0,1014.5,1012.7,,,25.6,25.2,No,Yes
2014-12-02,Albury,15.5,33.2,13.2,,,W,39.0,SSE,W,7.0,20.0,76.0,21.0,1009.5,1007.1,,,22.2,32.2,Yes,No
2015-08-30,GoldCoast,15.6,22.0,5.6,,,SE,39.0,SW,SE,11.0,33.0,59.0,64.0,1017.0,1013.5,,,19.0,20.6,Yes,No
2010-03-29,Sydney,22.4,27.5,0.0,2.8,0.1,,,W,W,7.0,11.0,78.0,56.0,1016.9,1016.4,7.0,8.0,23.2,26.7,No,Yes
2015-08-11,SalmonGums,7.8,13.9,3.0,,,W,46.0,WSW,SSW,20.0,24.0,81.0,79.0,,,,,10.1,10.9,Yes,No
2013-08-03,SydneyAirport,11.3,19.5,0.0,3.6,10.0,WSW,46.0,WSW,SW,15.0,11.0,47.0,24.0,1016.0,1012.1,4.0,1.0,13.6,19.1,No,No
2009-11-06,Mildura,9.6,30.0,0.0,6.4,13.0,SE,30.0,SE,NE,13.0,13.0,48.0,16.0,1023.9,1020.1,0.0,0.0,16.4,28.2,No,No
2017-03-28,Hobart,12.8,23.5,3.0,5.0,11.0,NW,65.0,NW,NW,20.0,30.0,51.0,36.0,1006.1,1004.0,1.0,1.0,16.9,23.1,Yes,No
2012-05-02,Nuriootpa,6.1,14.5,0.0,1.2,2.6,SE,41.0,S,SSE,15.0,28.0,63.0,44.0,1029.6,1028.1,7.0,5.0,11.2,13.8,No,Yes
2012-06-03,AliceSprings,8.4,19.5,0.0,2.0,0.2,SSE,31.0,ESE,SE,13.0,20.0,78.0,36.0,1020.4,1017.0,7.0,5.0,13.2,17.9,No,No
2015-06-02,Woomera,8.2,14.7,0.0,3.6,0.7,NNE,31.0,NE,N,17.0,17.0,75.0,39.0,1029.0,1025.4,8.0,8.0,11.2,14.2,No,No
2010-07-20,Darwin,21.4,32.1,0.0,6.0,10.1,ESE,48.0,ESE,ENE,22.0,19.0,55.0,34.0,1014.4,1011.1,6.0,7.0,25.0,31.1,No,No
2010-02-23,Newcastle,21.4,33.7,0.0,,,,,SW,SE,4.0,22.0,49.0,75.0,,,1.0,8.0,29.1,23.8,No,No
2014-09-23,PerthAirport,4.7,17.0,0.0,4.0,0.0,S,26.0,ENE,S,13.0,13.0,59.0,56.0,1027.5,1025.3,8.0,8.0,13.5,16.7,No,No
2010-02-05,Penrith,22.1,30.1,17.8,,,ESE,41.0,N,NNE,6.0,15.0,93.0,76.0,,,,,24.6,28.3,Yes,Yes
2013-04-29,Hobart,8.4,16.5,0.0,5.2,8.0,NNW,46.0,NW,SW,20.0,19.0,55.0,48.0,1018.9,1020.1,,,11.0,14.1,No,No
2015-03-03,Albury,16.5,32.0,0.0,,,WNW,30.0,SSE,WSW,6.0,15.0,59.0,33.0,1014.5,1011.9,8.0,5.0,19.8,30.2,No,No
2010-01-01,Mildura,22.1,37.4,0.4,14.0,10.7,W,74.0,WNW,NW,13.0,20.0,69.0,30.0,1009.5,1006.2,1.0,2.0,24.7,35.7,No,Yes
2015-06-17,Canberra,10.3,12.8,23.0,,,,,SW,NW,7.0,13.0,99.0,87.0,1012.8,1010.2,,8.0,11.2,12.8,Yes,Yes
2011-03-15,Moree,20.1,34.1,0.0,8.8,11.1,NE,39.0,NNE,E,15.0,9.0,64.0,36.0,1018.9,1014.7,0.0,2.0,23.5,31.3,No,No
2016-12-04,Richmond,16.0,33.3,0.0,,,E,28.0,NNE,NNE,13.0,11.0,66.0,45.0,1016.1,1011.4,,,22.9,31.3,No,Yes
2015-03-06,MountGambier,12.7,19.5,0.0,5.4,1.6,SW,52.0,WSW,SW,30.0,26.0,83.0,69.0,1015.0,1014.1,8.0,7.0,15.4,18.3,No,Yes
2012-06-26,Penrith,4.6,13.5,0.2,,,SE,24.0,SSW,S,9.0,6.0,82.0,98.0,,,,,11.6,11.2,No,No
2016-09-26,Wollongong,10.4,17.5,2.6,,,WNW,41.0,SW,ESE,19.0,9.0,52.0,54.0,1012.9,1009.6,,,15.5,16.9,Yes,No
2015-01-09,Tuggeranong,18.5,31.2,2.6,,,WSW,35.0,NW,NNW,2.0,15.0,75.0,37.0,1009.6,1004.9,,,21.3,29.7,Yes,Yes
2010-11-20,Mildura,10.7,30.1,0.0,7.2,13.4,NNE,20.0,SE,N,11.0,7.0,53.0,22.0,1023.2,1019.8,0.0,1.0,19.2,28.6,No,No
2010-02-12,NorahHead,21.7,37.5,0.0,,,SSE,50.0,NNW,NE,7.0,17.0,77.0,46.0,1009.2,1005.8,,,26.0,34.1,No,Yes
2016-05-20,MountGambier,9.1,17.6,4.4,,,NNW,17.0,NNE,W,7.0,11.0,97.0,70.0,1023.2,1022.0,,,11.9,16.2,Yes,No
2014-03-03,Cobar,18.8,24.9,0.0,5.8,,ENE,37.0,E,E,20.0,15.0,73.0,80.0,1019.1,1018.7,6.0,7.0,21.0,22.1,No,No
2009-09-16,AliceSprings,23.0,35.9,0.0,13.2,6.7,W,81.0,N,NNW,28.0,37.0,17.0,12.0,1013.9,1009.2,7.0,3.0,27.7,35.0,No,No
2013-10-23,Witchcliffe,8.4,22.4,0.2,,,ESE,33.0,ESE,E,20.0,13.0,59.0,46.0,1025.8,1022.3,,,15.5,21.7,No,No
2011-02-12,Dartmoor,11.4,20.2,1.0,2.4,11.5,SSW,39.0,SSE,SSW,15.0,22.0,76.0,55.0,1021.6,1021.2,,,14.0,18.3,No,No
2014-04-25,Cairns,23.1,26.8,52.4,6.4,0.5,SE,39.0,S,SE,17.0,17.0,91.0,96.0,1012.7,1010.3,7.0,8.0,24.8,24.3,Yes,Yes
2015-04-07,Penrith,12.8,21.7,3.4,,,WNW,63.0,ENE,NW,6.0,22.0,73.0,37.0,,,,,17.8,20.7,Yes,No
2015-01-06,Sydney,21.3,28.2,0.2,4.0,11.8,E,26.0,SSE,E,11.0,17.0,80.0,64.0,1020.7,1019.9,5.0,3.0,24.4,26.8,No,No
2013-01-28,Dartmoor,7.5,20.9,0.0,6.2,5.4,SSW,46.0,NNW,SSW,6.0,22.0,76.0,98.0,1012.0,1013.9,,,15.1,14.6,No,No
2015-02-10,Nhil,11.0,34.8,0.0,,,S,37.0,SE,SSE,6.0,13.0,75.0,14.0,1021.4,1018.6,,,18.0,32.8,No,No
2015-07-16,Hobart,1.3,11.2,0.4,0.4,8.4,NNW,22.0,NW,NW,15.0,7.0,80.0,52.0,1026.1,1022.0,1.0,1.0,3.8,11.0,No,Yes
2014-03-07,Melbourne,14.3,23.1,0.0,6.8,2.2,SSE,46.0,SW,SSE,13.0,20.0,76.0,64.0,1022.0,1021.0,8.0,7.0,15.1,21.4,No,No
2010-09-23,Nuriootpa,4.0,15.0,0.0,2.8,6.3,WSW,26.0,W,WSW,2.0,11.0,80.0,65.0,1030.6,1027.7,8.0,6.0,9.9,13.7,No,No
2012-05-01,Tuggeranong,1.1,18.5,0.0,,,NNW,24.0,WSW,NW,4.0,13.0,99.0,53.0,1027.3,1023.2,,,5.8,18.5,No,No
2016-06-08,MountGinini,-0.4,4.6,4.6,,,WSW,57.0,W,W,31.0,20.0,96.0,96.0,,,,,1.1,2.2,Yes,Yes
2011-02-28,Walpole,18.8,23.1,2.8,,,SE,50.0,E,ESE,13.0,28.0,94.0,82.0,1013.2,1013.5,,,20.1,21.2,Yes,No
2016-01-30,CoffsHarbour,20.1,33.0,7.0,,,NE,50.0,NW,NE,19.0,31.0,61.0,70.0,1005.0,1002.5,,,27.9,30.2,Yes,No
2009-03-02,AliceSprings,29.0,40.5,0.0,19.2,11.9,N,52.0,N,N,35.0,28.0,28.0,11.0,1009.4,1004.6,1.0,1.0,32.6,39.7,No,No
2010-09-09,AliceSprings,18.8,28.2,3.0,9.2,3.9,W,52.0,N,SW,9.0,17.0,95.0,58.0,1015.5,1012.0,7.0,6.0,19.7,26.7,Yes,Yes
2017-03-15,Adelaide,19.0,35.4,0.0,,,,,NNE,WNW,7.0,15.0,40.0,22.0,1011.5,1008.0,,,26.2,33.5,No,No
2009-01-26,Portland,6.9,21.5,0.0,5.2,13.4,SE,33.0,SE,ESE,9.0,19.0,86.0,63.0,1022.6,1021.4,6.0,5.0,16.6,20.4,No,No
2013-07-21,Ballarat,0.6,5.6,5.0,,,N,44.0,N,N,28.0,28.0,99.0,98.0,1011.1,1011.0,7.0,8.0,2.8,4.3,Yes,No
2009-02-01,Darwin,23.0,30.6,2.4,4.2,4.3,S,59.0,S,WNW,20.0,28.0,93.0,72.0,1006.0,1002.4,8.0,6.0,23.3,29.8,Yes,Yes
2009-03-09,MountGinini,7.0,17.7,0.2,,,,,NE,N,13.0,15.0,100.0,76.0,,,,,8.3,15.6,No,No
2014-10-29,Wollongong,16.5,20.7,0.0,,,WSW,41.0,S,ENE,19.0,22.0,56.0,71.0,1017.3,1016.1,,1.0,19.0,20.0,No,No
2012-11-17,Canberra,8.3,22.5,1.4,4.4,7.1,E,44.0,W,N,4.0,17.0,78.0,38.0,1015.0,1011.5,7.0,,12.9,21.0,Yes,No
2009-05-05,NorfolkIsland,16.0,20.4,0.0,6.4,9.5,SSW,31.0,S,SSW,13.0,20.0,60.0,54.0,1021.1,1018.8,5.0,2.0,18.3,19.6,No,No
2011-07-28,Penrith,3.6,19.5,0.2,,,NE,13.0,,SSW,0.0,4.0,99.0,54.0,,,,,5.9,18.5,No,No
2016-04-02,Walpole,10.9,22.1,0.0,,,SE,30.0,,SSE,0.0,11.0,95.0,68.0,1024.7,1021.9,,,14.9,19.8,No,No
2017-05-11,Richmond,4.6,21.4,0.0,2.0,,NNE,50.0,,NE,0.0,9.0,87.0,50.0,1025.3,1022.7,,,11.7,20.3,No,No
2016-06-15,Walpole,11.3,17.6,11.2,,,SE,31.0,,SSE,0.0,11.0,100.0,90.0,1022.4,1020.9,,,11.9,15.7,Yes,Yes
2013-01-20,Albany,17.1,23.3,0.0,5.8,9.8,,,ESE,ESE,15.0,22.0,74.0,74.0,1013.2,1010.9,1.0,7.0,22.0,22.1,No,No
2009-09-13,Wollongong,17.2,30.9,0.0,,,NW,70.0,E,NNW,11.0,28.0,26.0,17.0,1018.1,1014.1,,,23.9,29.8,No,No
2009-09-16,SydneyAirport,15.6,21.7,0.0,3.4,0.0,S,39.0,S,S,17.0,17.0,83.0,87.0,1022.9,1019.7,8.0,7.0,17.3,17.9,No,No
2009-12-30,Launceston,12.5,26.0,0.0,,,NW,39.0,WNW,WNW,6.0,19.0,65.0,52.0,1026.0,1021.3,,,18.7,24.7,No,No
2015-04-05,NorfolkIsland,19.9,25.2,0.0,4.0,9.1,NE,46.0,ENE,ENE,24.0,26.0,69.0,67.0,1019.5,1017.0,4.0,6.0,22.7,23.5,No,No
2011-11-10,Williamtown,21.7,29.8,0.0,8.0,,WNW,54.0,WNW,WNW,26.0,31.0,47.0,49.0,1011.9,1011.9,8.0,7.0,26.7,28.7,No,No
2016-10-11,Albany,8.4,16.5,0.0,7.0,,,,NW,,7.0,,71.0,,1029.6,1026.2,7.0,,14.1,,No,No
2011-05-01,Mildura,11.5,20.5,0.0,1.4,0.1,SSE,48.0,,SSW,0.0,13.0,80.0,50.0,1018.7,1017.1,7.0,8.0,14.5,20.0,No,No
2016-09-08,MountGinini,4.3,10.0,0.0,,,NW,41.0,NW,NNW,15.0,15.0,98.0,94.0,,,,,5.1,6.5,No,No
2010-08-14,Darwin,17.9,30.3,0.0,5.8,11.1,NNW,33.0,S,NNW,7.0,19.0,70.0,45.0,1014.0,1010.8,1.0,1.0,24.3,28.7,No,No
2012-08-22,Watsonia,10.8,21.0,0.0,4.8,3.6,NNE,50.0,,NNE,0.0,22.0,67.0,42.0,1006.2,1000.4,7.0,7.0,12.8,18.9,No,No
2010-09-28,Moree,13.5,27.4,7.0,4.6,10.0,SSW,30.0,NNE,SW,11.0,15.0,81.0,31.0,1014.9,1011.3,2.0,5.0,21.2,26.2,Yes,No
2011-11-01,Cairns,22.7,30.3,0.0,9.2,11.0,SE,46.0,SE,SE,30.0,33.0,56.0,50.0,1012.6,1009.6,4.0,2.0,27.7,29.2,No,Yes
2015-03-10,Bendigo,9.6,27.4,0.0,,,WSW,30.0,SSE,W,9.0,13.0,73.0,27.0,1017.4,1015.2,,,15.2,25.9,No,No
2017-05-08,PearceRAAF,10.4,30.2,0.0,,7.8,W,35.0,E,WSW,7.0,20.0,44.0,55.0,1020.7,1016.7,,6.0,20.5,26.5,No,No
2015-09-24,Bendigo,2.6,16.1,0.0,,,SSE,48.0,SSE,SSE,26.0,28.0,58.0,42.0,1033.2,1030.3,,1.0,10.9,15.0,No,No
2011-10-30,Ballarat,6.3,11.5,1.0,,,SSW,54.0,SW,SSW,24.0,26.0,99.0,98.0,1018.8,1021.6,8.0,8.0,7.3,10.6,No,No
2012-03-22,Witchcliffe,12.9,24.2,0.0,,,S,54.0,SE,SSE,13.0,33.0,,,1026.1,1022.8,,,16.9,22.2,No,No
2010-09-06,Adelaide,5.2,14.6,8.8,1.6,7.8,WSW,30.0,WSW,WSW,2.0,17.0,78.0,53.0,1024.4,1024.0,,,10.9,13.4,Yes,No
2015-01-17,Hobart,8.9,17.6,6.4,6.4,11.5,W,89.0,NW,NW,33.0,39.0,55.0,44.0,996.0,996.1,3.0,5.0,13.8,16.0,Yes,Yes
2012-09-22,Penrith,8.4,25.1,0.0,,,SE,33.0,S,SE,6.0,20.0,64.0,40.0,,,,,16.1,23.5,No,No
2015-08-31,Dartmoor,4.2,12.1,0.0,1.0,5.7,SSE,17.0,N,W,4.0,4.0,,,1022.7,1020.0,,,8.1,11.3,No,No
2012-02-21,Sale,15.3,21.9,4.8,3.6,1.1,ESE,33.0,E,E,13.0,22.0,96.0,66.0,1015.4,1015.2,8.0,8.0,16.8,20.5,Yes,Yes
2015-04-12,Dartmoor,9.1,19.0,0.0,1.8,5.4,ESE,41.0,ESE,ESE,19.0,20.0,,,1023.3,1021.8,,,14.6,18.1,No,No
2016-05-26,Walpole,10.5,17.3,14.8,,,NW,50.0,WSW,W,13.0,19.0,81.0,53.0,1014.0,1017.2,,,13.5,16.7,Yes,No
2013-04-05,NorahHead,17.1,23.6,3.2,,,NNE,31.0,NE,NNE,17.0,13.0,61.0,53.0,1029.9,1028.3,,,20.6,22.9,Yes,Yes
2011-01-24,Melbourne,15.1,21.7,4.6,7.6,7.4,S,48.0,NNE,SSE,11.0,30.0,86.0,49.0,1004.9,1006.3,7.0,4.0,15.8,20.2,Yes,No
2013-10-08,Ballarat,6.4,17.6,0.8,,,WSW,28.0,SW,W,9.0,15.0,98.0,58.0,1017.9,1017.2,8.0,,9.3,16.2,No,No
2013-11-24,Uluru,17.9,36.0,23.2,,,NE,44.0,E,NNW,9.0,11.0,58.0,24.0,1007.9,1003.0,,,25.5,34.8,Yes,No
2010-11-17,MelbourneAirport,6.4,22.8,0.0,3.2,11.9,SW,35.0,N,SSW,15.0,11.0,57.0,39.0,1017.9,1014.8,1.0,3.0,14.8,20.6,No,No
2012-10-03,BadgerysCreek,5.0,30.6,0.0,,,NNE,24.0,N,ENE,4.0,7.0,61.0,22.0,1026.2,1019.8,,,17.7,28.7,No,No
2017-01-29,Adelaide,16.3,39.0,0.0,,,WSW,20.0,,SW,0.0,9.0,42.0,17.0,1016.4,1012.9,,,25.3,36.9,No,No
2013-09-03,Cobar,11.4,28.0,0.0,5.4,,ENE,30.0,ENE,E,19.0,13.0,36.0,12.0,1030.3,1027.0,0.0,0.0,19.2,27.8,No,No
2011-11-28,Moree,16.7,31.5,0.0,8.6,13.1,E,31.0,E,WNW,20.0,11.0,50.0,28.0,1015.6,1013.6,1.0,1.0,24.8,30.8,No,No
2014-10-20,Tuggeranong,9.3,16.9,0.0,,,ENE,33.0,SE,ESE,13.0,20.0,61.0,66.0,1028.2,1028.6,,,16.2,14.0,No,No
2013-06-22,Katherine,20.5,29.7,0.0,8.0,,E,43.0,ESE,ESE,19.0,19.0,43.0,,1016.5,1013.6,5.0,6.0,23.2,29.1,No,No
2011-01-14,Canberra,17.4,26.1,3.8,2.0,1.0,N,33.0,N,N,13.0,19.0,71.0,55.0,1011.4,1007.5,7.0,8.0,20.6,25.5,Yes,No
2015-04-16,Cobar,17.4,33.8,0.0,5.4,,SW,41.0,NNE,WNW,9.0,9.0,48.0,24.0,1023.4,1019.1,3.0,7.0,24.5,32.9,No,No
2016-12-08,Adelaide,15.0,20.7,8.0,,,SW,57.0,WSW,SW,24.0,19.0,66.0,55.0,1008.3,1011.3,,,16.2,18.4,Yes,No
2014-12-01,CoffsHarbour,18.0,27.5,0.0,,,,,,,,,61.0,66.0,,,,,24.2,23.7,No,No
2013-03-24,Hobart,12.8,20.7,0.6,3.0,6.7,WNW,81.0,NNW,WNW,20.0,26.0,78.0,34.0,999.9,1001.4,,,14.3,20.4,No,Yes
2015-07-11,Tuggeranong,3.6,10.9,9.2,,,W,35.0,NNW,NW,9.0,9.0,97.0,90.0,1015.1,1008.8,,,8.1,9.4,Yes,Yes
2010-10-14,CoffsHarbour,16.3,26.0,0.0,4.8,5.8,NNE,50.0,NNE,NNE,13.0,35.0,69.0,72.0,1015.6,1011.1,7.0,7.0,19.6,21.8,No,No
2015-12-13,Perth,17.0,26.0,0.0,6.8,12.1,SW,33.0,SSW,SW,15.0,19.0,59.0,50.0,1014.7,1013.0,4.0,1.0,22.9,24.4,No,No
2009-05-27,Newcastle,11.8,21.9,0.0,,,,,,,0.0,0.0,75.0,73.0,,,7.0,6.0,16.5,20.4,No,No
2009-06-26,Wollongong,10.7,18.8,0.0,,,W,37.0,E,WNW,6.0,15.0,52.0,44.0,1011.8,1008.8,,,14.5,17.8,No,No
2010-07-17,Watsonia,2.9,13.3,0.0,1.6,3.7,N,35.0,NE,N,7.0,13.0,86.0,68.0,1027.2,1023.7,1.0,7.0,5.7,10.9,No,No
2013-07-21,AliceSprings,0.9,16.8,0.0,4.0,10.5,SE,30.0,S,SSE,6.0,13.0,64.0,30.0,1022.9,1019.2,1.0,,9.1,15.9,No,No
2012-07-22,Nuriootpa,3.1,13.4,0.0,1.2,4.4,E,19.0,E,ESE,7.0,11.0,95.0,67.0,1034.3,1031.2,5.0,8.0,9.0,12.7,No,No
2014-12-09,Richmond,19.9,26.4,3.8,,,SW,41.0,SE,SE,9.0,20.0,79.0,66.0,1014.8,1013.1,8.0,8.0,22.2,25.2,Yes,No
2010-02-22,Ballarat,13.2,24.7,0.0,,,WSW,63.0,WNW,W,13.0,31.0,74.0,36.0,1012.0,1010.3,6.0,2.0,15.0,23.5,No,No
2016-03-09,MelbourneAirport,21.4,30.7,0.0,,0.3,N,56.0,W,S,33.0,22.0,31.0,62.0,1016.6,1017.1,7.0,7.0,27.5,24.4,No,Yes
2014-12-13,Portland,11.6,31.9,0.0,8.0,13.9,WSW,52.0,N,W,20.0,28.0,63.0,33.0,1012.8,1009.0,,2.0,20.4,28.8,No,No
2012-06-21,Adelaide,10.5,11.5,35.6,2.4,,WSW,44.0,NNE,SSE,11.0,7.0,96.0,93.0,1005.0,1002.2,,,10.6,9.6,Yes,Yes
2014-08-03,Uluru,2.9,18.8,0.0,,,SE,35.0,E,ESE,17.0,19.0,39.0,20.0,1028.2,1025.2,,,9.0,18.0,No,No
2013-12-11,MelbourneAirport,11.2,21.4,0.0,5.8,7.3,SW,61.0,WNW,WSW,31.0,28.0,52.0,82.0,1009.3,1009.8,6.0,5.0,15.8,15.2,No,Yes
2014-09-21,Dartmoor,-1.0,17.5,0.2,2.6,10.1,E,22.0,,NE,0.0,6.0,100.0,54.0,1032.7,1029.4,,,8.0,16.9,No,No
2012-07-24,Richmond,9.4,14.7,0.4,0.8,,SSE,19.0,,SE,0.0,7.0,94.0,78.0,1028.5,1026.2,,,11.8,14.0,No,No
2014-01-30,Walpole,12.9,26.4,0.0,,,S,31.0,ESE,SSE,13.0,17.0,64.0,72.0,1011.5,1009.3,,,22.8,23.1,No,No
2010-07-21,PearceRAAF,9.5,19.5,0.0,,9.4,ENE,33.0,N,E,7.0,15.0,61.0,35.0,1029.2,1026.9,1.0,1.0,12.5,18.8,No,No
2009-08-28,Darwin,23.2,32.9,0.0,7.2,10.3,NNW,33.0,ENE,NW,9.0,17.0,66.0,46.0,1013.5,1009.0,2.0,3.0,27.8,32.4,No,No
2009-01-28,SalmonGums,18.1,20.8,47.8,,,E,26.0,ENE,ESE,11.0,11.0,95.0,94.0,,,,,19.4,20.7,Yes,Yes
2011-05-09,Mildura,5.0,16.6,0.0,3.2,9.8,S,37.0,S,S,13.0,17.0,82.0,36.0,1022.6,1019.8,2.0,1.0,8.1,16.4,No,No
2009-11-04,Witchcliffe,10.2,28.3,0.0,,,SSE,26.0,E,ESE,11.0,17.0,63.0,37.0,1021.1,1017.4,,,16.9,26.8,No,No
2015-08-17,Cobar,5.2,19.7,0.0,3.2,,W,33.0,NW,SW,9.0,17.0,55.0,31.0,1022.6,1018.3,6.0,5.0,13.4,18.1,No,No
2016-06-22,Witchcliffe,9.1,16.6,2.8,,,SW,48.0,W,WSW,13.0,20.0,70.0,62.0,1016.2,1015.0,,,14.1,16.1,Yes,Yes
2016-02-20,Nhil,7.4,25.6,0.0,,,SSE,41.0,SSE,SSE,13.0,17.0,63.0,35.0,1022.7,1021.6,,,13.0,22.4,No,No
2017-03-09,Canberra,11.3,23.5,,,,NNE,33.0,SSE,SE,13.0,13.0,78.0,38.0,1018.7,1016.1,,,14.4,22.6,,No
2016-10-07,Nuriootpa,15.9,22.9,0.0,10.0,7.8,W,56.0,W,W,15.0,24.0,40.0,49.0,1015.7,1015.6,7.0,,18.8,20.5,No,No
2015-01-18,Cairns,26.2,34.2,0.0,6.8,4.1,SSE,46.0,NNW,SSE,7.0,13.0,66.0,88.0,1011.3,1008.3,5.0,7.0,31.6,27.5,No,Yes
2011-05-03,Witchcliffe,7.6,22.6,0.2,,,S,24.0,E,WNW,6.0,7.0,96.0,51.0,,,,,13.5,21.2,No,No
2011-01-01,Dartmoor,14.3,22.3,0.0,11.6,12.5,SSW,43.0,WSW,SW,13.0,19.0,69.0,55.0,1013.4,1013.9,,,16.9,20.8,No,No
2010-11-10,Perth,17.6,24.3,0.0,6.0,1.8,SSE,46.0,SSE,SSW,9.0,13.0,57.0,94.0,1015.6,1014.0,7.0,8.0,23.5,18.3,No,Yes
2011-01-08,GoldCoast,22.6,27.7,0.8,,,,,,,,,88.0,77.0,1008.4,1005.3,,,23.1,26.0,No,Yes
2009-02-09,Sale,14.0,22.2,0.6,5.0,10.9,,,S,S,28.0,26.0,48.0,34.0,1016.6,1015.5,5.0,5.0,16.5,19.7,No,No
2016-04-29,SalmonGums,8.5,17.7,3.8,,,NW,44.0,NW,WNW,19.0,20.0,76.0,61.0,,,,,13.2,17.6,Yes,Yes
2015-07-08,Tuggeranong,-2.7,12.5,0.0,,,N,17.0,NW,N,4.0,2.0,88.0,41.0,1029.7,1027.5,,,2.9,12.0,No,No
2010-09-16,Darwin,26.2,33.7,0.0,8.0,10.2,N,48.0,NE,NNE,20.0,30.0,70.0,48.0,1012.6,1009.2,6.0,6.0,28.7,32.4,No,No
2012-11-18,Sale,11.8,18.5,0.0,3.8,4.2,S,39.0,W,ESE,6.0,9.0,58.0,92.0,1012.9,1014.8,8.0,8.0,15.8,11.2,No,Yes
2012-11-23,Newcastle,15.0,22.8,0.0,,,,,SE,SE,9.0,9.0,66.0,62.0,,,7.0,7.0,19.5,21.2,No,No
2013-07-04,Katherine,11.9,30.6,0.0,5.8,,ESE,28.0,ENE,N,17.0,11.0,70.0,37.0,1015.4,1010.5,1.0,2.0,20.9,29.8,No,No
2016-05-15,Newcastle,,25.2,0.0,,,,,,,0.0,,53.0,,,,3.0,,17.5,,No,No
2017-04-20,CoffsHarbour,14.5,23.6,1.0,,,SW,31.0,SW,ESE,24.0,15.0,74.0,61.0,1029.6,1026.9,,8.0,20.9,22.4,No,Yes
2010-10-30,Brisbane,16.6,26.5,0.0,4.6,11.7,ENE,26.0,ENE,ENE,9.0,9.0,56.0,56.0,1019.0,1016.0,3.0,6.0,23.9,24.2,No,No
2015-04-10,Wollongong,13.7,19.6,0.8,,,SSE,44.0,SSW,S,22.0,35.0,83.0,77.0,1025.0,1023.4,7.0,8.0,16.3,18.4,No,Yes
2017-02-23,SydneyAirport,21.8,30.1,0.0,11.6,11.5,NNE,56.0,NNE,NE,22.0,35.0,60.0,52.0,1019.6,1016.9,1.0,1.0,25.3,28.4,No,No
2016-04-02,Nhil,13.1,22.3,0.0,,,S,48.0,SW,SSW,20.0,24.0,80.0,36.0,1017.3,1020.1,,,16.2,20.9,No,No
2012-01-22,Walpole,20.1,24.9,0.0,,,SSW,28.0,W,SSW,9.0,19.0,79.0,69.0,1010.3,1011.7,,,22.1,24.1,No,No
2015-01-04,SydneyAirport,22.9,33.8,0.0,10.2,8.9,SSW,69.0,WNW,NE,13.0,33.0,63.0,51.0,1015.9,1012.2,1.0,7.0,27.9,30.3,No,No
2013-01-01,Townsville,22.8,32.6,28.6,6.0,9.0,ENE,41.0,ESE,ENE,24.0,31.0,57.0,63.0,1011.5,1008.7,3.0,2.0,30.3,30.1,Yes,No
2008-11-30,Sydney,15.0,24.9,11.2,4.8,12.3,,,SSW,E,13.0,19.0,64.0,55.0,1009.9,1007.2,2.0,1.0,19.8,21.4,Yes,No
